ZIP,Keyword,Business Name,Address,Phone,Website,Rating,User Ratings,Google Maps Link
10128,watch store,NYC Watch Company,"1200 6th Ave, New York, NY 10036, USA",(212) 389-9090,http://nycwatchcompany.com/,4.9,82,https://www.google.com/maps/place/?q=place_id:ChIJPR_dEv9YwokRKebWBVTdUn0
10128,watch store,Panerai Boutique,"711 Madison Ave, New York, NY 10065, USA",(212) 223-1562,https://www.panerai.com/us/en/network/boutiques/casa-panerai.html,3.9,49,https://www.google.com/maps/place/?q=place_id:ChIJoUTVBPtYwokRPx6H60ktDwQ
10128,watch store,Luxury Watches USA,"20 W 47th St Suite 401, New York, NY 10036, USA",(646) 979-8028,https://luxurywatchesusa.com/,4.9,91,https://www.google.com/maps/place/?q=place_id:ChIJh6IEM3dZwokRcUqTS2BUUq8
10128,watch store,Alex's Jewelry,"1435 Lexington Ave, New York, NY 10128, USA",(212) 988-5135,http://www.alexsjewelrynyc.com/,4.4,54,https://www.google.com/maps/place/?q=place_id:ChIJGQ2VYb1YwokRPQps1fVzbcM
10128,watch store,Mio Watches and Jewelry,"62 W 47th St, New York, NY 10036, USA",(646) 801-2321,https://miojewelry.com/,5,87,https://www.google.com/maps/place/?q=place_id:ChIJ9XTrDP9YwokRjozfAVm8FeU
10128,watch store,Daniel's Jewelry and Watches,"357 E 57th St, New York, NY 10022, USA",(212) 644-8314,http://danielsjewelryandwatches.site/,4.8,82,https://www.google.com/maps/place/?q=place_id:ChIJd_CmwuZYwokRjWYDGd1JaxY
10128,watch store,"APR57, Lee the Appraiser","200 W 57th St, New York, NY 10019, USA",(917) 439-9610,http://apr57.com/,4.5,518,https://www.google.com/maps/place/?q=place_id:ChIJ3c5ybfVZwokRXEsdieh60lY
10128,watch store,The Watch King NYC,"13 W 47th St, New York, NY 10036, USA",(646) 649-3237,https://www.thewatchkingnyc.com/,4.4,47,https://www.google.com/maps/place/?q=place_id:ChIJA6rTCIBZwokR2dPONT4y7Gc
10128,watch store,Richard Mille,"46 E 57th St, New York, NY 10022, USA",(212) 419-8888,https://www.richardmille.com/,4.4,23,https://www.google.com/maps/place/?q=place_id:ChIJYbXLzvpYwokRzVX_A0Vv9VA
10128,watch store,Empire Time NYC,"42 W 48th St SUITE 305, New York, NY 10036, USA",(212) 644-8508,http://www.empiretimeny.com/,4.8,55,https://www.google.com/maps/place/?q=place_id:ChIJv4yAXeFYwokRP05EywTCowQ
10128,watch store,M.K. Sterling & Watches Inc.,"31 W 31st St store b, New York, NY 10001, USA",(212) 213-0140,,5,11,https://www.google.com/maps/place/?q=place_id:ChIJrw80HaZZwokRjYC5Gvy7chY
10128,watch store,Sell Rolex & Richard Mille - Big Watch Buyers,"20 W 47th St STE 401, New York, NY 10036, USA",(646) 429-9412,https://www.bigwatchbuyers.com/,4.4,64,https://www.google.com/maps/place/?q=place_id:ChIJi-FKAv9YwokRB18LJlzBgnM
10075,coffee shop,Ralph's Coffee,"888 Madison Ave, New York, NY 10021, USA",(212) 434-8000,http://www.ralphlauren.com/,4.3,1161,https://www.google.com/maps/place/?q=place_id:ChIJLx2u_exZwokRRATuJZ5qHJQ
10075,coffee shop,Stella & Fly,"1705 1st Ave, New York, NY 10128, USA",(646) 678-3947,https://www.stella-and-fly.com/,4.7,380,https://www.google.com/maps/place/?q=place_id:ChIJ02xhIABZwokRrhp6POkOF9M
10075,coffee shop,About Coffee,"445 Columbus Ave, New York, NY 10024, USA",(646) 852-6812,http://www.aboutcoffee.nyc/,4.2,310,https://www.google.com/maps/place/?q=place_id:ChIJy4JbCThZwokR0r51DUEjozc
10075,coffee shop,Variety Coffee Roasters,"1269 Lexington Ave, New York, NY 10028, USA",(212) 289-2104,https://varietycoffeeroasters.com/,4.4,566,https://www.google.com/maps/place/?q=place_id:ChIJPdvZ77xYwokRCdSJZL-hWm8
10075,coffee shop,787 Coffee,"228 E 80th St, New York, NY 10075, USA",(646) 850-0234,http://www.787coffee.com/,4.8,2005,https://www.google.com/maps/place/?q=place_id:ChIJkRrVE11ZwokR49wrhCtS89A
10075,coffee shop,The Coffee Inn,"1314 1st Ave, New York, NY 10021, USA",(646) 590-2844,https://thecoffeeinn.getsauce.com/,4.3,240,https://www.google.com/maps/place/?q=place_id:ChIJ2e6Qd8FYwokRB_ZImE4zxmY
10075,coffee shop,Da Capo,"322 Columbus Ave, New York, NY 10023, USA",(646) 882-0197,http://www.dacapony.com/,4.5,463,https://www.google.com/maps/place/?q=place_id:ChIJFfd0TolYwokRNGGQO3ualC4
10075,coffee shop,Green Lane Coffee,"1582 1st Ave, New York, NY 10028, USA",(646) 590-1406,https://www.greenlane.coffee/,4.8,137,https://www.google.com/maps/place/?q=place_id:ChIJWZsMNCBZwokRacOaeq8yUaY
10075,coffee shop,Le Reveil Coffee,"1322 2nd Ave, New York, NY 10021, USA",(646) 368-9027,http://www.lereveilcoffeemenu.com/,4.4,296,https://www.google.com/maps/place/?q=place_id:ChIJAQA048FYwokRTaaCBdIdYvM
10075,coffee shop,Handcraft Coffee,"151 E 77th St, New York, NY 10075, USA",(646) 922-7025,https://m.facebook.com/handcraftcoffeeNYC/,4.1,285,https://www.google.com/maps/place/?q=place_id:ChIJQd4g1r9YwokRtdoZ53HYkfU
10075,coffee shop,Caffe Aronne,"976A Lexington Ave, New York, NY 10021, USA",(929) 496-6888,https://www.caffearonne.com/location/upper-east-side/,4.6,808,https://www.google.com/maps/place/?q=place_id:ChIJF9GeMbVZwokRGgxteyYs3Og
10075,coffee shop,Inès,"419 E 74th St, New York, NY 10021, USA",(917) 388-2299,,4.5,366,https://www.google.com/maps/place/?q=place_id:ChIJWXH80cBYwokRfEis5qEZT-w
10075,coffee shop,Daniel's Coffee and More,"1050 3rd Ave # 2b, New York, NY 10065, USA",(646) 455-0005,http://www.danielscoffeeandmore.com/,4.5,146,https://www.google.com/maps/place/?q=place_id:ChIJbWG8VxpZwokRJ9ae2_lj6cQ
10075,coffee shop,Bluestone Lane Upper East Side Café,"1085 5th Ave, New York, NY 10128, USA",(718) 374-6858,https://bluestonelane.com/cafes/upper-east-side-1085-fifth-avenue-new-york/?y_source=1_ODc5MjkwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,1423,https://www.google.com/maps/place/?q=place_id:ChIJj9E4GWxZwokR3JjtB6sR9GQ
10075,coffee shop,Gregorys Coffee,"551 Madison Ave, New York, NY 10022, USA",(877) 231-3189,https://gregoryscoffee.com/,4,299,https://www.google.com/maps/place/?q=place_id:ChIJfQy0H_tYwokRUHtQgXxEsPY
10075,coffee shop,JJ Brown Cup,"1707 2nd Ave, New York, NY 10128, USA",(212) 369-3949,https://m.facebook.com/pages/The-Brown-Cup/315693311885913,4.6,98,https://www.google.com/maps/place/?q=place_id:ChIJN3saKLtYwokRIKI2NzT7W2s
10075,coffee shop,Marathon Coffee,"1592 3rd Ave, New York, NY 10128, USA",,http://marathon.coffee/,4.5,76,https://www.google.com/maps/place/?q=place_id:ChIJ1WdrGKBZwokRae3IJ-W5_7c
10075,coffee shop,Café Bilboquet,"26 E 60th St, New York, NY 10022, USA",(646) 869-8660,https://cafebilboquet.com/,4.1,574,https://www.google.com/maps/place/?q=place_id:ChIJ_bTZ8e9YwokRwWdvr5Aj99A
10075,coffee shop,787 Coffee,"340 E 70th St, New York, NY 10021, USA",(917) 265-8191,http://www.787coffee.com/,4.9,1637,https://www.google.com/maps/place/?q=place_id:ChIJv1FHeU5ZwokRZUZ3QKsgjdg
10075,coffee shop,Gregorys Coffee,"1273 1st Ave, New York, NY 10065, USA",(877) 208-2491,https://gregoryscoffee.com/,4.2,374,https://www.google.com/maps/place/?q=place_id:ChIJtyw2PcJYwokRd030F8519lI
10075,coffee shop,Oslo Coffee Roasters,"422 E 75th St, New York, NY 10021, USA",(718) 782-0332,http://www.oslocoffee.com/,4.6,374,https://www.google.com/maps/place/?q=place_id:ChIJZ9aRM8dYwokRzIfuGYNVasM
10075,coffee shop,Joe Coffee Company,"514 Columbus Ave, New York, NY 10024, USA",(212) 875-0100,https://joecoffeecompany.com/,4.4,432,https://www.google.com/maps/place/?q=place_id:ChIJ5fQIH4VYwokRrlU4_6lUNGg
10075,coffee shop,Blue Bottle Coffee,"10 E 52nd St, New York, NY 10022, USA",(510) 661-3510,https://bluebottlecoffee.com/us/eng/cafes/midtown-east?search=true,4.3,906,https://www.google.com/maps/place/?q=place_id:ChIJfYfBk_tYwokRozvC5UCvOWM
10075,coffee shop,Sip + Co.,"41 W 58th St, New York, NY 10019, USA",(516) 960-2283,http://sipandco.co/,4.5,581,https://www.google.com/maps/place/?q=place_id:ChIJK4Gklg1ZwokRmDGLQSxEaUI
10075,coffee shop,Java Girl,"348 E 66th St, New York, NY 10065, USA",(212) 737-3490,https://javagirlnewyork.com/,4.4,280,https://www.google.com/maps/place/?q=place_id:ChIJ3zLEf8JYwokRtpxUyXETQ2w
10075,coffee shop,L'avion Café,"338 E 92nd St, New York, NY 10128, USA",(844) 752-8466,https://lavion.cafe/,4.6,88,https://www.google.com/maps/place/?q=place_id:ChIJU0Us8KdZwokR-MV727eIY9I
10075,coffee shop,Perk Coffee,"1867 2nd Ave, Manhattan, NY 10029, USA",(212) 686-7375,http://www.perkcoffee.com/,4.3,268,https://www.google.com/maps/place/?q=place_id:ChIJo4vNrKhYwokRq0tOvcHacUA
10075,coffee shop,Café Blériot XI,"226 E 83rd St, New York, NY 10028, USA",(646) 244-9539,,4.6,282,https://www.google.com/maps/place/?q=place_id:ChIJWdxgdbxYwokRjljTDDZc41o
10075,coffee shop,Matto Espresso,"530 Columbus Ave, New York, NY 10024, USA",(347) 882-8000,http://matto.com/,4.3,197,https://www.google.com/maps/place/?q=place_id:ChIJzzWR3IRYwokRU_fHKIXoHiw
10075,coffee shop,Birch Coffee,"134 1/2 E 62nd St, New York, NY 10065, USA",(212) 686-1444,https://shop.birchcoffee.com/pages/visit,4.6,675,https://www.google.com/maps/place/?q=place_id:ChIJK1yXQO9YwokRPj9clv8k-gQ
10075,coffee shop,Le Cafe Coffee,"661 Lexington Ave, New York, NY 10022, USA",(646) 682-7384,http://lecafecoffee.com/,4.5,229,https://www.google.com/maps/place/?q=place_id:ChIJU2cGwuRYwokR1yb7K2YK9WQ
10075,coffee shop,Dear Coffee,"1246 Lexington Ave, New York, NY 10028, USA",,https://www.dearcoffeenyc.com/,4.8,207,https://www.google.com/maps/place/?q=place_id:ChIJc5JbTQBZwokRoL3-gj8gCS8
10075,coffee shop,Eat Pretty,"501 1/2 E 83rd St, New York, NY 10028, USA",(646) 590-8190,http://eatpretty.getsauce.com/,4.4,152,https://www.google.com/maps/place/?q=place_id:ChIJUTcQekxZwokRUX1rPYkkQ1w
10075,coffee shop,Cositas Café,"353 E 78th St, New York, NY 10075, USA",(347) 673-1733,https://www.cositascafenyc.com/,4.9,150,https://www.google.com/maps/place/?q=place_id:ChIJmWwZ8atZwokRVA57YG8PofA
10075,coffee shop,Festivál Cafe,"1155 2nd Ave, New York, NY 10065, USA",(646) 398-9686,https://www.festivalcafenyc.com/,4.4,312,https://www.google.com/maps/place/?q=place_id:ChIJjW7JHelZwokRnkEk29yKZHE
10075,coffee shop,787 Coffee,"401 E 58th St, New York, NY 10022, USA",(646) 649-3196,http://787coffee.com/,4.9,1758,https://www.google.com/maps/place/?q=place_id:ChIJK0YMWmdZwokRwRsOreYzArU
10075,coffee shop,Sant Ambroeus Coffee Bar at Loews Regency Hotel,"540 Park Ave, New York, NY 10065, USA",(212) 339-4051,https://www.santambroeus.com/pages/loews-regency-hotel,4.3,327,https://www.google.com/maps/place/?q=place_id:ChIJNRLNve9YwokRMGWs6_iFKHg
10075,coffee shop,Birch Coffee,"171 E 88th St, New York, NY 10128, USA",(212) 686-1444,https://shop.birchcoffee.com/pages/visit,4.5,366,https://www.google.com/maps/place/?q=place_id:ChIJE3T7VLtYwokR_e4q0PZD-2Q
10075,coffee shop,Black Press Coffee,"1065 3rd Ave, New York, NY 10065, USA",(646) 490-6499,http://www.blackpresscoffee.com/,4.4,113,https://www.google.com/maps/place/?q=place_id:ChIJ-TtJLtxZwokR02muO1oqk_E
10075,coffee shop,Dan Jones Coffee Bar,"956 3rd Ave, New York, NY 10022, USA",(347) 720-2119,http://www.danjonescoffee.com/,4.1,136,https://www.google.com/maps/place/?q=place_id:ChIJCYRDb_9ZwokRQF4uMNN1WS4
10075,coffee shop,Picky Barista,"1220 Lexington Ave, New York, NY 10028, USA",(646) 684-3037,http://www.pickybarista.com/,4.5,303,https://www.google.com/maps/place/?q=place_id:ChIJsRlhQhhZwokRyqw2foA6m64
10075,coffee shop,Blank Street Coffee,"985 Lexington Ave, New York, NY 10021, USA",,http://blankstreet.com/,4.2,205,https://www.google.com/maps/place/?q=place_id:ChIJwQZano1ZwokRwQBeBW7lv6w
10075,coffee shop,Black Fox Coffee,"Garden, 550 Madison Ave, New York, NY 10022, USA",,http://www.blackfoxcoffee.com/,4.6,224,https://www.google.com/maps/place/?q=place_id:ChIJyV6HYy1ZwokRvQgn3lwGuJE
10075,coffee shop,Gregorys Coffee,"485 Madison Ave, New York, NY 10022, USA",(877) 211-7343,https://gregoryscoffee.com/,4.3,214,https://www.google.com/maps/place/?q=place_id:ChIJPQZCf_xYwokRh7UAnHaBDpU
10075,coffee shop,Matto Espresso,"359 E 68th St, New York, NY 10065, USA",(347) 882-8000,http://matto.com/,4.6,304,https://www.google.com/maps/place/?q=place_id:ChIJi9J-FsJYwokR7ZSzkccFDeM
10075,coffee shop,Winfield Street Coffee- 86th Street,"Q Line Subway Platform, 300 East 86th St, New York, NY 10028, USA",(203) 569-7003,https://www.winfieldcoffee.com/,4.3,61,https://www.google.com/maps/place/?q=place_id:ChIJ4YVYIdZZwokRxZmJ4vTm65E
10075,coffee shop,Matto Espresso,"1144 Lexington Ave, New York, NY 10075, USA",(347) 882-8000,http://www.matto.com/,4.2,165,https://www.google.com/maps/place/?q=place_id:ChIJd4ZQsblZwokR2-TdZOCEoRo
10075,coffee shop,Gotham Cafe,"1298 2nd Ave, New York, NY 10065, USA",(212) 717-0457,,4,284,https://www.google.com/maps/place/?q=place_id:ChIJeZhp-elYwokRZwjbBl7dGgo
10075,coffee shop,The Greats of Craft,"983 1st Ave, New York, NY 10022, USA",(646) 781-9600,http://www.greatsofcraft.com/,4.7,350,https://www.google.com/maps/place/?q=place_id:ChIJs6AxqHdZwokRwkvw64aePmI
10075,coffee shop,Verve Coffee,"731 Lexington Ave, New York, NY 10022, USA",,,3.8,37,https://www.google.com/maps/place/?q=place_id:ChIJ-Uqs511ZwokRXGryze5zDMY
10075,coffee shop,Caffè Bacio,"1223 3rd Ave, New York, NY 10021, USA",(212) 737-4730,,3.9,105,https://www.google.com/maps/place/?q=place_id:ChIJlfOYXOpYwokRW1PJTM4nB1M
10075,coffee shop,Ella's Cafe Espresso & Wine Bar,"1465 2nd Ave, New York, NY 10075, USA",(917) 409-0307,https://www.ellascafenyc.com/,4.8,377,https://www.google.com/maps/place/?q=place_id:ChIJJT4XxrJZwokRs72D6iLmDKc
10075,coffee shop,Blank Street Coffee,"1173 Lexington Ave, New York, NY 10028, USA",,http://blankstreet.com/,4.2,116,https://www.google.com/maps/place/?q=place_id:ChIJjV0vETNZwokRNc11EkX46RQ
10075,coffee shop,maman,"667 Lexington Ave, New York, NY 10022, USA",(646) 524-5067,https://mamannyc.com/locations/lexington,4.3,339,https://www.google.com/maps/place/?q=place_id:ChIJuZXkG91ZwokRFmYZ-nPB2Wg
10075,coffee shop,Starbucks,"1142 Madison Ave, New York, NY 10028, USA",(212) 288-1506,https://www.starbucks.com/store-locator/store/1015661,4.2,876,https://www.google.com/maps/place/?q=place_id:ChIJeV-03pdYwokR3Wbt-TifWyM
10075,coffee shop,Fellini Coffee - Upper West,"523 Amsterdam Ave, New York, NY 10024, USA",,http://fellinicoffee.com/,4.1,46,https://www.google.com/maps/place/?q=place_id:ChIJZWiYSgBZwokRpCh9j27sNK4
10075,coffee shop,Hutch and Waldo,"247 E 81st St, New York, NY 10028, USA",(347) 854-8313,https://hutchandwaldo.com/ordernow,4.3,578,https://www.google.com/maps/place/?q=place_id:ChIJb2WVsL5YwokRNfdfBul9ioU
10075,coffee shop,Gregorys Coffee,"880 3rd Ave, New York, NY 10022, USA",(877) 212-5813,https://gregoryscoffee.com/,4.3,145,https://www.google.com/maps/place/?q=place_id:ChIJY-9OYONYwokRGu6JhNBwq-s
10075,coffee shop,Starbucks,"1281 1st Ave, New York, NY 10021, USA",(212) 472-1312,https://www.starbucks.com/store-locator/store/65754/,3.8,586,https://www.google.com/maps/place/?q=place_id:ChIJQ26wJcJYwokRpMEILJ5zIjw
10075,coffee shop,Sebastian's Cafe & Creamery,"1685 1st Ave, New York, NY 10128, USA",,,4.4,36,https://www.google.com/maps/place/?q=place_id:ChIJ1aUdcABZwokRJIe5igvKbhM
10075,shoe repair,Jim's Shoe Repair,"60 E 59th St, New York, NY 10022, USA",(800) 694-2181,https://jimsshoerepair.com/,4.7,239,https://www.google.com/maps/place/?q=place_id:ChIJ1-40_-9YwokRtva8hqu9lBs
10075,shoe repair,Pavlos Shoe Repair,"125 E 88th St #1, New York, NY 10128, USA",(212) 876-8569,,4.8,109,https://www.google.com/maps/place/?q=place_id:ChIJL4bOS6NYwokRbHqzqr3V_Do
10075,shoe repair,Giovanni Shoe Repair,"203 W 85th St suite 2, New York, NY 10024, USA",(212) 362-5808,,4.4,36,https://www.google.com/maps/place/?q=place_id:ChIJYWo5PoRYwokRYFvKCtcprjM
10075,shoe repair,Perfect 10 Shoe Repair,"855 9th Ave, New York, NY 10019, USA",(212) 957-8947,,4.7,388,https://www.google.com/maps/place/?q=place_id:ChIJne5Lt1lYwokRjsqKaoI6w0w
10075,shoe repair,Albert’s Shoe Repair,"1736 2nd Ave, New York, NY 10128, USA",(212) 423-1082,,4.6,36,https://www.google.com/maps/place/?q=place_id:ChIJc3tmN6VYwokRtZ1LjtdxkeY
10075,shoe repair,A Plus Shoe Repair,"353 E 77th St #3, New York, NY 10075, USA",(212) 570-1880,,4.4,19,https://www.google.com/maps/place/?q=place_id:ChIJg6ceUr9YwokRO7fvuHdu3Ao
10075,shoe repair,Andrade Shoe Repair Corporation,"210 E 85th St, New York, NY 10028, USA",(212) 988-0539,,4.2,52,https://www.google.com/maps/place/?q=place_id:ChIJka27frxYwokREOkS5wXeg8U
10075,shoe repair,Upper West Side Shoe & Leather Repair,"2449 Broadway, New York, NY 10024, USA",(212) 873-3813,http://upperwestsideshoerepair.com/,4.2,23,https://www.google.com/maps/place/?q=place_id:ChIJo6f2VoJYwokR67J7sHCFrKI
10075,shoe repair,Premium Cobbler,"348 E 62nd St Store Front, New York, NY 10065, USA",(347) 952-5038,https://www.instagram.com/premium_cobbler/?hl=en,4.9,53,https://www.google.com/maps/place/?q=place_id:ChIJS1wkgOhYwokRRSwHOKuZJ3E
10075,shoe repair,Toscana Shoe Repair,"2348 Broadway, New York, NY 10024, USA",(212) 799-1940,,4.8,44,https://www.google.com/maps/place/?q=place_id:ChIJp_ScGYRYwokRoLmA_PDH2Ak
10075,shoe repair,Infinity Shoe Repair,"599 Lexington Ave, New York, NY 10022, USA",(212) 755-4901,,4.1,53,https://www.google.com/maps/place/?q=place_id:ChIJ6fUPUeNYwokR8QvjayHF34Y
10075,shoe repair,Alex Shoe Repair Shop of NY,"223 E 82nd St # 1, New York, NY 10028, USA",(212) 744-4097,,4.8,95,https://www.google.com/maps/place/?q=place_id:ChIJKbcMHrxYwokRilu1DCiW9r8
10075,shoe repair,Elite Shoe Repair NYC,"157 E 57th St, New York, NY 10022, USA",(212) 486-7698,,4.4,35,https://www.google.com/maps/place/?q=place_id:ChIJLVdYq-VYwokRhXK9JJq2kDs
10075,shoe repair,Daniel Shoe Repair,"410 E 64th St #1, New York, NY 10065, USA",(212) 758-2671,,5,4,https://www.google.com/maps/place/?q=place_id:ChIJS1wQpcJYwokRJnKnW0F15_Q
10075,shoe repair,Evelyn & San,"400 E 83rd St #1, New York, NY 10028, USA",(212) 628-7618,,4.5,19,https://www.google.com/maps/place/?q=place_id:ChIJx28Gg7lYwokRK16q2RxjowY
10075,shoe repair,George's Midtown Shoe Repair,"875 3rd Ave, New York, NY 10022, USA",(212) 980-4938,https://midtownshoerepair.nyc/,4.8,152,https://www.google.com/maps/place/?q=place_id:ChIJcaMjaeNYwokRwXCAwl11Ips
10075,shoe repair,Dino's Shoe Repair,"1806 Broadway, New York, NY 10019, USA",(212) 397-4066,,4.8,139,https://www.google.com/maps/place/?q=place_id:ChIJ537PNfZYwokR0E3yPPpj_Bw
10075,shoe repair,JFD Shoe Repair,"223 E 88th St basement, New York, NY 10128, USA",(212) 369-8137,http://jfdshoerepair.com/,4.7,49,https://www.google.com/maps/place/?q=place_id:ChIJzWPxZ7tYwokRRnjTV5WwX8A
10075,shoe repair,Palace Shoe Repair,"1406A Madison Ave, New York, NY 10029, USA",(212) 876-1708,,4.3,30,https://www.google.com/maps/place/?q=place_id:ChIJz8xRK6dYwokR_zezeuE8Vig
10075,shoe repair,Carmelo's Shoe Repair,"287C Amsterdam Ave, New York, NY 10023, USA",(347) 476-9923,,4.5,16,https://www.google.com/maps/place/?q=place_id:ChIJWfD-cNVZwokRR5DkAqncMF4
10075,shoe repair,Cobbler Concierge - Luxury Leather/Shoe Repair Company New York City,"O Jims Shoe Repair, 60 E 59th St C, New York, NY 10022, USA",(800) 694-2181,https://www.cobblerconcierge.com/,4.8,457,https://www.google.com/maps/place/?q=place_id:ChIJq6pac4xZwokRkqGE2cDrzPM
10075,shoe repair,Artistic Shoe Services,"1351 2nd Ave, New York, NY 10021, USA",(212) 734-7174,https://www.facebook.com/Artistic-SHOE-Repair-1644936015724694/,4.4,71,https://www.google.com/maps/place/?q=place_id:ChIJh2MJIolZwokR3kyFXPwsXmU
10075,shoe repair,ROSY Shoe Repair,"101 W 84th St, New York, NY 10024, USA",(212) 712-0079,,4.7,23,https://www.google.com/maps/place/?q=place_id:ChIJs122BIVYwokR9cBvbk1_SeA
10075,shoe repair,Simon Shoe Repair,"1399 3rd Ave, New York, NY 10075, USA",(212) 249-2988,,4.4,23,https://www.google.com/maps/place/?q=place_id:ChIJm7WCXr5YwokRfawqBM1SqS0
10075,shoe repair,Alex's Shoe Repair,"1364 Lexington Ave, New York, NY 10128, USA",(212) 369-7211,,4,7,https://www.google.com/maps/place/?q=place_id:ChIJq0fuYqNYwokROcwxH3N8vd4
10075,shoe repair,Sam's Shoe Store,"330 E 65th St #2, New York, NY 10065, USA",(212) 861-2278,,4.1,22,https://www.google.com/maps/place/?q=place_id:ChIJ9cjiMOhYwokR7UBPRmA6oCY
10075,shoe repair,PackShoe Repair,"140 E 55th St, New York, NY 10022, USA",(212) 750-0818,https://packshoe.com/,5,40,https://www.google.com/maps/place/?q=place_id:ChIJYd_3Z59ZwokRBHmYsAuJTdA
10075,shoe repair,Yanz Leather Services,"1427 Lexington Ave, New York, NY 10128, USA",(212) 722-0041,https://yanzleather.com/,4.7,50,https://www.google.com/maps/place/?q=place_id:ChIJS9QhaaRYwokRIRn1LMtCtrs
10075,shoe repair,Handbag and Shoe Doctor,"140 E 55th St, New York, NY 10022, USA",(201) 917-5804,https://handbagandshoedoctor.com/,,,https://www.google.com/maps/place/?q=place_id:ChIJQz64NoNZwokRrrDBOqzDoVc
10075,shoe repair,AMNON’S Shoe Repair,"445 E 78th St, New York, NY 10075, USA",(347) 873-2403,,4.5,8,https://www.google.com/maps/place/?q=place_id:ChIJRzz2kdFZwokRkWbhNLtRRtg
10075,shoe repair,Shoe Repair Shop,"549 Columbus Ave, New York, NY 10024, USA",(212) 877-8299,,4,22,https://www.google.com/maps/place/?q=place_id:ChIJd6XeyYRYwokRnIJGzjMjq88
10075,shoe repair,Angelo's Shoe & Leather Specialists,"660 5th Ave Lower Level, New York, NY 10103, USA",(212) 757-6364,http://www.angelosleathercare.com/,4.4,38,https://www.google.com/maps/place/?q=place_id:ChIJMxNh5_tYwokRvWSZgUaFdeE
10075,shoe repair,Andrade Shoe Repair Store,"1322 3rd Ave, New York, NY 10021, USA",(212) 535-4257,,3.5,20,https://www.google.com/maps/place/?q=place_id:ChIJC13m_r9YwokRpbsYE7OJn5c
10075,shoe repair,Alex's Shoe Repair,"1055 2nd Ave # 1, New York, NY 10022, USA",(212) 355-6642,,4.5,34,https://www.google.com/maps/place/?q=place_id:ChIJc_KOGuRYwokRq93DCimsdMU
10075,shoe repair,Andrade Shoe Repair Corporation,"948 Lexington Ave, New York, NY 10021, USA",(212) 249-5170,,3.7,22,https://www.google.com/maps/place/?q=place_id:ChIJSfIevOtYwokRvle74uZWb-k
10075,shoe repair,ANDRADE SHOE REPAIR,"500 E 88th St (Corner, York Ave, New York, NY 10128, USA",(212) 861-7100,,5,7,https://www.google.com/maps/place/?q=place_id:ChIJjbxWagBZwokRhAyp0pUXTTQ
10075,shoe repair,Phil's Custom Shoe Repair,"1214 Lexington Ave, New York, NY 10028, USA",(212) 288-1439,,4,16,https://www.google.com/maps/place/?q=place_id:ChIJPcJdxr1YwokRCPOzzO8PvE4
10075,shoe repair,Nivelo Shoe Repair Inc.,"1149 1st Ave, New York, NY 10065, USA",(212) 371-4530,,4.6,9,https://www.google.com/maps/place/?q=place_id:ChIJm1ijuedYwokRpRs8QmZHZl4
10075,shoe repair,AAA Shoe Repair,"826 Lexington Ave, New York, NY 10065, USA",(646) 457-6313,,4.5,17,https://www.google.com/maps/place/?q=place_id:ChIJLVFEr2JZwokRBVANLrJnITU
10075,shoe repair,Angelo's Shoe & Leather Specialists,"991 Lexington Ave, New York, NY 10021, USA",(212) 744-1257,https://www.angelosleathercare.com/,3.5,6,https://www.google.com/maps/place/?q=place_id:ChIJBxlO6LBZwokRPqWOvD3z-Rg
10075,shoe repair,B. Nelson,"140 E 55th St #4513, New York, NY 10022, USA",(212) 750-0818,https://bnelsonshoes.com/,4.1,27,https://www.google.com/maps/place/?q=place_id:ChIJOwskleRYwokRf1j6PMiYUac
10075,shoe repair,VIP Shoe Repair,"140 E 55th St, New York, NY 10022, USA",(212) 750-0818,,4,9,https://www.google.com/maps/place/?q=place_id:ChIJURenCnxZwokR7IQHO_ZpksE
10075,shoe repair,LEATHER SPA,"55 W 55th St, New York, NY 10019, USA",(212) 262-4823,https://leatherspa.com/,4.4,274,https://www.google.com/maps/place/?q=place_id:ChIJy5XKN_pYwokRvwe7tVh1Qdg
10075,shoe repair,MarJos Shoe Repair,"805 3rd Ave Atrium Level, New York, NY 10022, USA",(917) 261-2251,http://marjosrepair.com/,5,47,https://www.google.com/maps/place/?q=place_id:ChIJMVKhcwRZwokRjdoPmu83MIo
10075,shoe repair,PENN STATION,"1048 5th Ave, New York, NY 10028, USA",,https://www.penn-station.com/,3.7,9,https://www.google.com/maps/place/?q=place_id:ChIJ8_Jhm7hZwokR_9Pb5FBvb5w
10075,shoe repair,Alejandro Shoe Repair,"105 W 55th St # 2, New York, NY 10019, USA",(212) 582-3496,,3.5,45,https://www.google.com/maps/place/?q=place_id:ChIJXREYwflYwokRI1a5xFtSfN8
10075,shoe repair,Shoe Repair,"205 W 57th St #207b, New York, NY 10019, USA",(917) 834-2020,,4.4,37,https://www.google.com/maps/place/?q=place_id:ChIJsXxFoPdYwokRi1jMaqILnGo
10075,shoe repair,Eddies Shoe Repair,"30, Rockefeller Plaza, New York, NY 10112, USA",(212) 581-3463,https://www.rockefellercenter.com/amenities/eddies-shoe-repair/,4.6,75,https://www.google.com/maps/place/?q=place_id:ChIJ8ycf0P5YwokR8fZXwHfMG0g
